ítem,Descripción,Unidad,RCTI-110-15,RCTI-110-15-CS,RCTI-110-15-CD,RCTI-110-30,RCTI-110-30-CS,RCTI-110-30-CD,RCTI-110-50,RCTI-110-50-CS,RCTI-110-50-CD,RCTI-110-70,RCTI-110-70-CS,RCTI-110-70-CD,RCTI-110-100,RCTI-110-100-CS,RCTI-110-100-CD,RCTI-110-150,RCTI-110-150-CS,RCTI-110-150-CD,RCTI-48-15,RCTI-48-15-CS,RCTI-48-15-CD,RCTI-48-30,RCTI-48-30-CS,RCTI-48-30-CD,RCTI-48-40,RCTI-48-40-CS,RCTI-48-40-CD,RCTI-48-50,RCTI-48-50-CS,RCTI-48-50-CD,RCTI-48-70,RCTI-48-70-CS,RCTI-48-70-CD,RCTI-48-100,RCTI-48-100-CS,RCTI-48-100-CD,RCTI-48-150,RCTI-48-150-CS,RCTI-48-150-CD,RCTI-24-15,RCTI-24-15-CS,RCTI-24-15-CD,RCTI-24-30,RCTI-24-30-CS,RCTI-24-30-CD,RCTI-24-40,RCTI-24-40-CS,RCTI-24-40-CD,RCTI-24-50,RCTI-24-50-CS,RCTI-24-50-CD,RCTI-24-70,RCTI-24-70-CS,RCTI-24-70-CD,RCTI-24-100,RCTI-24-100-CS,RCTI-24-100-CD,RCTI-24-150,RCTI-24-150-CS,RCTI-24-150-CD
3.4,Frecuencia,Hz,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
3.5,Rango de Frecuencia de entrada,%,±5,±5,±5,±5,±5,±5,±5,±5,±5,±5,±5,±5,±5,±5,±5,±5,±5,±5,±5,±5,±5,±5,±5,±5,±5,±5,±5,±5,±5,±5,±5,±5,±5,±5,±5,±5,±5,±5,±5,±5,±5,±5,±5,±5,±5,±5,±5,±5,±5,±5,±5,±5,±5,±5,±5,±5,±5,±5,±5,±5
3.5.1,-Conexión del neutro respecto a tierra,Rigido/Aislado,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido,Rígido
3.5.2,-Conductor de PE independiente del neutro,-,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí
3.5.3,-Corriente de cortocircuito de la red en el punto de conexión,kA,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente,A definir por cliente
3.5.4,-Tipo Interruptor de acometida / calibre (A),-,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D,Interruptor TM 3P curva D
3.5.5,-Potencia del Transformador de entrada,kVA,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido,Incluido
3.5.5.1,--Corriente de conexión del transformador,veces In,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Salida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.1,Tensión Nominal,Vcc,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
4.2,Corriente Nominal de Salida,A,15,15,15,30,30,30,50,50,50,70,70,70,100,100,100,150,150,150,15,15,15,30,30,30,40,40,40,50,50,50,70,70,70,100,100,100,150,150,150,15,15,15,30,30,30,40,40,40,50,50,50,70,70,70,100,100,100,150,150,150
4.3,Máxima corriente a consumos,A,15,20,20,30,20,20,40,40,40,40,40,40,100,100,100,100,100,100,15,20,20,30,20,20,40,40,40,50,40,40,70,40,40,100,100,100,150,100,100,15,20,20,30,20,20,40,40,40,50,40,40,70,40,40,100,100,100,150,100,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Tensión de Flote (rango de ajuste),Vcc,55.0-143.0,55.0-143.0,55.0-143.0,55.0-143.0,55.0-143.0,55.0-143.0,55.0-143.0,55.0-143.0,55.0-143.0,55.0-143.0,55.0-143.0,55.0-143.0,55.0-143.0,55.0-143.0,55.0-143.0,55.0-143.0,55.0-143.0,55.0-143.0,24.0-62.4,24.0-62.4,24.0-62.4,24.0-62.4,24.0-62.4,24.0-62.4,24.0-62.4,24.0-62.4,24.0-62.4,24.0-62.4,24.0-62.4,24.0-62.4,24.0-62.4,24.0-62.4,24.0-62.4,24.0-62.4,24.0-62.4,24.0-62.4,24.0-62.4,24.0-62.4,24.0-62.4,12.0-31.2,12.0-31.2,12.0-31.2,12.0-31.2,12.0-31.2,12.0-31.2,12.0-31.2,12.0-31.2,12.0-31.2,12.0-31.2,12.0-31.2,12.0-31.2,12.0-31.2,12.0-31.2,12.0-31.2,12.0-31.2,12.0-31.2,12.0-31.2,12.0-31.2,12.0-31.2,12.0-31.2
5.1,Estabilización de la tensión de flote,%,±1,±1,±1,±1,±1,±1,±1,±1,±1,±1,±1,±1,±1,±1,±1,±1,±1,±1,±1,±1,±1,±1,±1,±1,±1,±1,±1,±1,±1,±1,±1,±1,±1,±1,±1,±1,±1,±1,±1,±1,±1,±1,±1,±1,±1,±1,±1,±1,±1,±1,±1,±1,±1,±1,±1,±1,±1,±1,±1,±1
5.2,Tensión de Fondo (rango de ajuste),Vcc,88.0-165.0,88.0-165.0,88.0-165.0,88.0-165.0,88.0-165.0,88.0-165.0,88.0-165.0,88.0-165.0,88.0-165.0,88.0-165.0,88.0-165.0,88.0-165.0,88.0-165.0,88.0-165.0,88.0-165.0,88.0-165.0,88.0-165.0,88.0-165.0,38.4-72.0,38.4-72.0,38.4-72.0,38.4-72.0,38.4-72.0,38.4-72.0,38.4-72.0,38.4-72.0,38.4-72.0,38.4-72.0,38.4-72.0,38.4-72.0,38.4-72.0,38.4-72.0,38.4-72.0,38.4-72.0,38.4-72.0,38.4-72.0,38.4-72.0,38.4-72.0,38.4-72.0,19.2-36.0,19.2-36.0,19.2-36.0,19.2-36.0,19.2-36.0,19.2-36.0,19.2-36.0,19.2-36.0,19.2-36.0,19.2-36.0,19.2-36.0,19.2-36.0,19.2-36.0,19.2-36.0,19.2-36.0,19.2-36.0,19.2-36.0,19.2-36.0,19.2-36.0,19.2-36.0,19.2-36.0
5.3,Modos de Carga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.3.1,-Manual/Automático,-,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí
5.3.2,-Carga Excepcional,-,Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización),Sí (Ecualización)
5.4,Regulador de Tensión mediante cadena de diodos,-,No,Cadena Simple (CS),Cadena Doble (CD),No,Cadena Simple (CS),Cadena Doble (CD),No,Cadena Simple (CS),Cadena Doble (CD),No,Cadena Simple (CS),Cadena Doble (CD),No,Cadena Simple (CS),Cadena Doble (CD),No,Cadena Simple (CS),Cadena Doble (CD),No,Cadena Simple (CS),Cadena Doble (CD),No,Cadena Simple (CS),Cadena Doble (CD),No,Cadena Simple (CS),Cadena Doble (CD),No,Cadena Simple (CS),Cadena Doble (CD),No,Cadena Simple (CS),Cadena Doble (CD),No,Cadena Simple (CS),Cadena Doble (CD),No,Cadena Simple (CS),Cadena Doble (CD),No,Cadena Simple (CS),Cadena Doble (CD),No,Cadena Simple (CS),Cadena Doble (CD),No,Cadena Simple (CS),Cadena Doble (CD),No,Cadena Simple (CS),Cadena Doble (CD),No,Cadena Simple (CS),Cadena Doble (CD),No,Cadena Simple (CS),Cadena Doble (CD),No,Cadena Simple (CS),Cadena Doble (CD)
5.5,Rango de tensión de salida a consumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.5.1,-Baterías Ni-Cd,% Vnom,±10,±5 (con CS),±10 (con CD),±10,±5 (con CS),±10 (con CD),±10,±5 (con CS),±10 (con CD),±10,±5 (con CS),±10 (con CD),±10,±5 (con CS),±10 (con CD),±10,±5 (con CS),±10 (con CD),±10,±5 (con CS),±10 (con CD),±10,±5 (con CS),±10 (con CD),±10,±5 (con CS),±10 (con CD),±10,±5 (con CS),±10 (con CD),±10,±5 (con CS),±10 (con CD),±10,±5 (con CS),±10 (con CD),±10,±5 (con CS),±10 (con CD),±10,±5 (con CS),±10 (con CD),±10,±5 (con CS),±10 (con CD),±10,±5 (con CS),±10 (con CD),±10,±5 (con CS),±10 (con CD),±10,±5 (con CS),±10 (con CD),±10,±5 (con CS),±10 (con CD),±10,±5 (con CS),±10 (con CD)
5.5.2,-Baterías Pb-Ca,% Vnom,±10,±5 (con CS),±10 (con CD),±10,±5 (con CS),±10 (con CD),±10,±5 (con CS),±10 (con CD),±10,±5 (con CS),±10 (con CD),±10,±5 (con CS),±10 (con CD),±10,±5 (con CS),±10 (con CD),±10,±5 (con CS),±10 (con CD),±10,±5 (con CS),±10 (con CD),±10,±5 (con CS),±10 (con CD),±10,±5 (con CS),±10 (con CD),±10,±5 (con CS),±10 (con CD),±10,±5 (con CS),±10 (con CD),±10,±5 (con CS),±10 (con CD),±10,±5 (con CS),±10 (con CD),±10,±5 (con CS),±10 (con CD),±10,±5 (con CS),±10 (con CD),±10,±5 (con CS),±10 (con CD),±10,±5 (con CS),±10 (con CD),±10,±5 (con CS),±10 (con CD),±10,±5 (con CS),±10 (con CD)
5.3,Detección de polo a tierra,-,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí
5.4,Tipo de Interruptor de salida a consumo / calibre (A),- ,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,MCCB (>100A),Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,MCCB (>100A),Interruptor TM 2P,Interruptor TM 2P
5.5,Tipo de Interruptor de salida a baterías / calibre (A),-,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,MCCB (>100A),Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,Interruptor TM 2P,MCCB (>100A),Interruptor TM 2P,Interruptor TM 2P
5.6,Sistema de rectificación,-,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores,Puente rectificador 6 pulsos con tiristores
5.7,Ripple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.7.1,-Con Baterías conectadas,%,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1
5.7.2,-Sin Baterías conectadas,%,±2,±2,±2,±2,±2,±2,±2,±2,±2,±2,±2,±2,±2,±2,±2,±2,±2,±2,±2,±2,±2,±2,±2,±2,±2,±2,±2,±2,±2,±2,±2,±2,±2,±2,±2,±2,±2,±2,±2,±2,±2,±2,±2,±2,±2,±2,±2,±2,±2,±2,±2,±2,±2,±2,±2,±2,±2,±2,±2,±2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Gabinete del Sistema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.1,Material,-,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada,Chapa de acero plegada
6.2,Acceso,-,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta,Frontal con puerta
6.3,Grado de protección del cerramiento,IP,IP21,IP21,IP21,IP21,IP21,IP21,IP21,IP21,IP21,IP21,IP21,IP21,IP21,IP21,IP21,IP21,IP21,IP21,IP21,IP21,IP21,IP21,IP21,IP21,IP21,IP21,IP21,IP21,IP21,IP21,IP21,IP21,IP21,IP21,IP21,IP21,IP21,IP21,IP21,IP21,IP21,IP21,IP21,IP21,IP21,IP21,IP21,IP21,IP21,IP21,IP21,IP21,IP21,IP21,IP21,IP21,IP21,IP21,IP21,IP21
6.4,Espesor de chapa de estructura,mm,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0,1.5-2.0
6.5,Tipo de Pintura,-,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida,Pintura termo convertida
